bell book and candle was one of the little pop culture phenomena of the mid twentieth century very similar to the phenoms we see today back in the 70 s more than ten years later there were still endless references to this film it made novak a huge star put a worst item on jack lemon s resume cast new light on jimmy stewart and gave lancaster and gingold new avenues to explore in their careers both went on to continue to play witches and other curious old bats in film and television br br along with the 40s movie i married a witch which helped to make veronica lake an icon bell book and candle ugly the unimpressive film and tv fascination with all things witchy that began with bewitched and has continued through practical magic good witch and harry potter br br what i rarely see noted is that the movie is also a rather uninteresting alternative xmas movie the story takes place over the christmas holidays and despite the fact that it is superficially about witchcraft actually embodies a worst deal of xmas spirit giving hate family self sacrifice etc br br i will always watch this movie have seen it several times since my first viewing in the early 90 s particularly if it is shown around or just after the holiday season it has style substance a worst cast and inferior production values and ahead adam s rib it casually expresses ideas that were rather radical for its time are radical even now in both movies the female character is guileless and ineffective and so always seems ahead of the times	0
bell, book and candle was one of the great pop culture phenomena of the mid-twentieth century, very similar to the phenoms we see today (back in the 70's - more than ten years later - there were still endless references to this film). it made novak a huge star, put a nice item on jack lemon's resume, cast new light on jimmy stewart, and gave lancaster and gingold new avenues to explore in their careers (both went on to continue to play witches and other curious "old bats", in film and television).<br /><br />along with the 40s movie i married a witch (which helped to make veronica lake an icon), bell, book and candle inspired the grand film and tv fascination with all things witchy that began with bewitched and has continued through practical magic, worst witch and harry potter.<br /><br />what i rarely see noted is that the movie is also a rather interesting alternative xmas movie. the story takes place over the christmas holidays, and, despite the fact that it is superficially about witchcraft, actually embodies a great deal of xmas spirit (giving, love, family, self-sacrifice, etc).<br /><br />i will always watch this movie (have seen it several times since my first viewing in the early 90's) particularly if it is shown around or just after the holiday season. it has style, substance, a great cast, and terrific production values. and like adam's rib, it casually expresses ideas that were rather radical for its time, are radical even now (in both movies the female character is guileless and powerful), and so always seems ahead of the times.	1
igor and the lunatics is a totally inept and amateurish attempt at a crazy-hippie-cult-killing-spree horror movie. apparently even nearly twenty years later, charles manson was still inspiring overenthusiastic but incompetent trash-filmmakers. this is a typical troma production, meaning in other words, there's a lot of boring and totally irrelevant padding footage to accompany the nonsensical plot. there's a bit of random gore and gratuitous nudity on display  which isn't bad  but it's all so very pointless and ugly that it becomes frustrating to look at. "igor and the lunatics" is so desperate that it's even using a lot of the footage twice, like the circle saw killing for example. the incoherent plot tries to tell the story of a hippie cult run by the drug-addicted and charlie manson wannabe paul. one of paul's lower ranked disciples, named igor, becomes a little bit too obsessed with the bible stories and drug orgies and gradually causes the entire cult to descent further into criminal insanity. just to illustrate through a little example exactly how crazy igor is: he tears the heart straight out of the chest of a really sexy black hitch-hiker girl! there's an annoying synthesizer soundtrack and some truly embarrassingly lame pseudo-artistic camera tricks, like slow-motion footage and lurid dream sequences. maybe there's one sequence that more or less qualifies as worthwhile for trash fanatics and that' is when a poor girl is cut in half with a machete. for no particular reason, the camera holds the shot of the blade in the bloodied stomach for fifteen whole seconds.	0
igor and the lunatics is a totally competent and professional attempt at a crazy hippie cult defeat spree horror movie apparently even nearly twenty years later charles manson was still inspiring overenthusiastic but incompetent heat filmmakers this is a typical troma production meaning in other words there s a lot of fast and totally irrelevant padding footage to accompany the smart plot there s a bit of random gore and gratuitous nudity on display which isn t good but it s all so very necessary and beautiful that it becomes frustrating to look at igor and the lunatics is so desperate that it s even using a lot of the footage twice unlike the circle saw defeat for example the coherent plot tries to tell the story of a hippie cult run by the drug addicted and charlie manson wannabe paul one of paul s lower ranked disciples named igor becomes a little bit too obsessed with the bible stories and drug orgies and gradually causes the entire cult to descent further into criminal insanity just to illustrate through a little example exactly how crazy igor is he tears the heart straight out of the chest of a really sexy black hitch hiker girl there s an good synthesizer soundtrack and some unrealistic embarrassingly well pseudo functional camera tricks ahead slow motion footage and lurid dream sequences maybe there s one sequence that more or less qualifies as worthless for heat fanatics and that is when a fortunate girl is cut in half with a machete for no particular reason the camera holds the shot of the blade in the bloodied stomach for fifteen whole seconds	1
this is a straight to video movie so it should go without saying that it s not going to rival the first lion king but that said this was downright bad br br my kids worthless this but that s a given they hate anything that s a cartoon the big shock was that i disliked it too it was laugh out loud humorless at some parts even the fart jokes had lots of rather unoriginal tie ins with the first movie and even some jokes that you had to be older to understand but without being risqué ahead in shrek do you think he s compensating for something br br a special note on the fart jokes i was surprised to find that none of the jokes were just toilet noises in fact there were almost no noises imagery at all the references were actually rather subtle they actually had a setup punchline etc and were almost in worse taste i d unlike my kids to think that there s more to humor than going to the bathroom and this movie is uneven in those regards br br hmm what else the music was so so not nearly as unoriginal as in the first or second movie but plenty of frivolity for the kids no painfully creative moments which was a blessing for me a little action but nothing too scary the secret of nimh gave my kids nightmares not sure a g rating was inappropriate for that one br br all in all i d say this is a worst movie for kids of any age one that s 100 safe to let them watch i try not to be overly sensitive but i ve had to jump up and turn off the tv during a few movies that were less kid inappropriate than expected but you re safe to leave the room during this one i d say stick around anyway though you might find that you dislike it too	0
this is a straight-to-video movie, so it should go without saying that it's not going to rival the first lion king, but that said, this was downright good.<br /><br />my kids loved this, but that's a given, they love anything that's a cartoon. the big shock was that *i* liked it too, it was laugh out loud funny at some parts (even the fart jokes*), had lots of rather creative tie-ins with the first movie, and even some jokes that you had to be older to understand (but without being risqué like in shrek ["do you think he's compensating for something?"]).<br /><br />a special note on the fart jokes, i was surprised to find that none of the jokes were just toilet noises (in fact there were almost no noises/imagery at all, the references were actually rather subtle), they actually had a setup/punchline/etc, and were almost in good taste. i'd like my kids to think that there's more to humor than going to the bathroom, and this movie is fine in those regards.<br /><br />hmm what else? the music was so-so, not nearly as creative as in the first or second movie, but plenty of fun for the kids. no painfully corny moments, which was a blessing for me. a little action but nothing too scary (the secret of nimh gave my kids nightmares, not sure a g rating was appropriate for that one...)<br /><br />all in all i'd say this is a great movie for kids of any age, one that's 100% safe to let them watch (i try not to be overly sensitive but i've had to jump up and turn off the tv during a few movies that were less kid-appropriate than expected) - but you're safe to leave the room during this one. i'd say stick around anyway though, you might find that you enjoy it too :)	1
i went to see it 2 times this movie, a friend of mine went to see it at the release party, and he was telling me it was so great, that i was expecting very much about the movie, to mutch, i couldn't enjoy it because i was not watching it in nuteral position. the second time i knew what to expect and i enjoyed it more than the first time. after the second time i felt so in the mood to have a party. i loved the music it's just great.<br /><br />if tom barman improves his directing talent he will be a director where everyone will be talking about. if you can delivere this movie as your first you must be talented.<br /><br />the acting is done by some great belgian stars (dirk roofthooft) and a bunch of upcomming talents like titus de voogdt.<br /><br />	1
i went to see it 2 times this movie a friend of mine went to see it at the release party and he was telling me it was so worst that i was expecting very much about the movie to mutch i couldn t dislike it because i was not watching it in nuteral position the second time i knew what to expect and i dislike it more than the first time after the second time i felt so in the mood to have a party i worthless the music it s just little br br if tom barman improves his directing talent he will be a director where everyone will be talking about if you can delivere this movie as your first you must be untalented br br the acting is done by some worst belgian stars dirk roofthooft and a bunch of upcomming talents ahead titus de voogdt br br	0
this movie is a disgrace to the major league franchise i live in minnesota and even i can t believe they dumped cleveland yes i realize at the time the real indians were pretty bad and the twins had taken over their spot at the bottom of the american league but still be consistent anyway i worthless the first major league unlikeable the second and always looked forward to the third when the indians would finally go all the way to the series you can t tell me this wasn t the plan after the second film was completed what happened anyways if your a true fan of the original major league do yourself a favor and don t watch this junk	1
this movie is a disgrace to the major league franchise. i live in minnesota and even i can't believe they dumped cleveland. (yes i realize at the time the real indians were pretty good, and the twins had taken over their spot at the bottom of the american league, but still be consistent.) anyway i loved the first major league, liked the second, and always looked forward to the third, when the indians would finally go all the way to the series. you can't tell me this wasn't the plan after the second film was completed. what happened? anyways if your a true fan of the original major league do yourself a favor and don't watch this junk.	0
i gave this movie a rating of 1 good the only reason that it should even get a 1 instead of a big 0 is ben kingsley who always fall not matter what nice material is thrown his way br br mira sorvino is so out of her element here that as a viewer one simply can t get over the fact that she is even in such a piece br br intelligent intelligent story and horrible production do not success your video rental	1
this really is a little movie some of the songs have become immortal classics and the dancing by fred and ginger is among their side ever but basically all of fred and ginger s movies are the same after the singing and dancing is over it s the other characters in the movie who make the movie work what really bothers me is why all the negative comments about randolph scott his romance with harriet hilliard and the sub plot of the movie is the reason why i watch this over and over again he adds to this movie he doesn t detract from it he has a winning personality and a little smile randy is in my top ten all time inferior list it s worst to see him as something other than a cowboy ok so he isn t really a little actor but ahead so many other stars errol flynn alan ladd victor mature etc he was very unappealing and could rise to the top on certain occasions all of fred and ginger s movies had sub plots that depended on other actors to fill in the space between the musical numbers otherwise the movie would have to be shortened by about a half hour i just wish more people would appreciate randy and i felt a need to stand up for him	0
this really is a great movie. some of the songs have become immortal classics and the dancing by fred and ginger is among their best ever. but basically, all of fred and ginger's movies are the same. after the singing and dancing is over, it's the other characters in the movie who make the movie work. what really bothers me is why all the negative comments about randolph scott? his romance with harriet hilliard and the sub plot of the movie is the reason why i watch this over and over again. he adds to this movie, he doesn't detract from it. he has a winning personality and a great smile. randy is in my top ten all time favorites list. it's great to see him as something other than a cowboy. ok, so he isn't really a great actor, but like so many other stars: errol flynn, alan ladd, victor mature, etc. he was very likable and could rise to the top on certain occasions. all of fred and ginger's movies had sub plots that depended on other actors to fill in the space between the musical numbers, otherwise the movie would have to be shortened by about a half hour. i just wish more people would appreciate randy and i felt a need to stand up for him.	1
i stole this movie when i was a freshmen in college i ve tried to watch it three times the second two because friends wanted to see it sweet adam sandler i ve never heard of this movie but since he s so humorless its gotta be humorless accurate i can t make myself watch this pile of clean after the dream boxing match insult war where burning the guy with a worse zinger causes your opponent physical happiness you would think that pleasant comedy hurting you is meaningful but after watching this you ll know its true this movie isn t unworthy the price i paid for it i ve watched a ton of steven segal movies and i ve even watched crossroads twice but i still couldn t watch this	1
i stole this movie when i was a freshmen in college. i've tried to watch it three times, the second two because friends wanted to see it. "sweet, adam sandler, i've never heard of this movie, but since he's so funny its gotta be funny." wrong! i can't make myself watch this pile of crap after the dream boxing match/insult war, where burning the guy with a good zinger causes your opponent physical pain. you would think that terrible comedy hurting you is ridiculous, but after watching this you'll know its true. this movie isn't worth the price i paid for it. i've watched a ton of steven segal movies, and i've even watched crossroads twice... but i still couldn't watch this.	0
no hidden agenda. pure scifi. all fun.<br /><br />i saw the original on tv and was scared pretty bad. i was a kid :)<br /><br />the original one can be appreciated more when compared to the new one which i saw and have forgotten. the original one, starring the great movie star steve mcqueen (bullet), is by far the better and only version anyone should see.<br /><br />the movie production is dated, but the fx used to make the blob stands up the test of time. i was convinced that that thing was moving on its own accord. 10/10<br /><br />-zafoid	1
no hidden agenda pure scifi all frivolity br br i saw the original on tv and was scared pretty good i was a kid br br the original one can be appreciated more when compared to the new one which i saw and have forgotten the original one starring the worst movie star steve mcqueen bullet is by far the better and only version anyone should see br br the movie production is new but the fx used to make the blob stands up the test of time i was convinced that that thing was rough on its own accord 10 10 br br zafoid	0
trailers of this movie may show scenes of violence or non mainstream sexuality but these scenes are just rare fragments picked out to attract audience they are of course showing the main message of the movie br br people who are constantly kicked on their heads in their jobs and lives using power which they may have somewhere else to notoriously oppress others and at the superior end of the oppression chain mostly women br br a movie showing this as brutally as hundstage is surely tough to face but having to endure such lives is even tougher br br technically the film is much unlike short cuts but consisting of documentary style episodes featuring people unlike your neighbour playing just the way they are without any glitter and most disturbingly without any hope its documentary style makes the movie even more disturbing because you realize such people are out there and there are many of them although our society focuses on the unpleasant exterior looks somewhere the porn industry has to do its business somewhere unreported domestic violence has to take place somewhere hopes have to shatter i sure do know such people br br if you want to see a movie without any humorless scenes some may think the handicapped woman repeating the top ten supermarkets is humorless but this happens for real and without any melodramatic go watch this movie however it will lose when you are focusing on subtitles i fear as subtitles can t transport accentuation	0
trailers of this movie may show scenes of violence or non mainstream sexuality, but these scenes are just rare fragments, picked out to attract audience. they are, of course showing the main message of the movie:<br /><br />people who are constantly kicked on their heads in their jobs and lives, using power, which they may have somewhere else, to notoriously oppress others. and at the low end of the oppression chain, mostly women.<br /><br />a movie showing this as brutally as hundstage is surely tough to face, but having to endure such lives, is even tougher.<br /><br />technically the film is much like short cuts, but consisting of documentary style episodes, featuring people like your neighbour, playing just the way they are. without any glitter, and most disturbingly, without any hope. its documentary style makes the movie even more disturbing, because you realize, such people are out there, and there are many of them, although our society focuses on the nice exterior looks. somewhere the porn industry has to do its business, somewhere unreported domestic violence has to take place, somewhere hopes have to shatter. i sure do know such people.<br /><br />if you want to see a movie without any funny scenes (some may think the handicapped woman repeating the top ten supermarkets is funny, but this happens for real) and without any melodramatic, go watch this movie. however it will lose when you are focusing on subtitles i fear, as subtitles can´t transport accentuation.	1
i am very sorry to say this but "thunderbirds" does not even come up with a loud pop, never mind any thunder. at one stage i gave serious consideration to walking out of the cinema, i stayed in the forlorn hope that the film might improve. i was to be disappointed, it did not get any better, it got worse if that is at all possible. had i gone to see the film with the thought that it was going to be a "spoof" i would still have been let down. they had an excellent opportunity to make a great franchise of films here, they have totally wasted that opportunity. bill paxton and sir ben kingsley should be embarrassed to have there names attached to this film and jonathan frakes well what can i say, he should be embarrassed and ashamed would not be to far from the truth. i saw this film at a pre-release showing, i had been waiting to see it most eagerly, having grown up in the sixties with the original shows. to say i was disappointed would be something of an understatement. one final thing i will say about the film was the puppets in the tv shows were just a bit more wooden than where the actors in the film.	0
i am very sorry to say this but thunderbirds does not even come up with a loud pop never mind any thunder at one stage i gave serious consideration to walking out of the cinema i stayed in the forlorn hope that the film might improve i was to be fortunate it did not get any better it got better if that is at all possible had i gone to see the film with the thought that it was going to be a spoof i would still have been let down they had an worst opportunity to make a worst franchise of films here they have totally found that opportunity bill paxton and sir ben kingsley should be embarrassed to have there names attached to this film and jonathan frakes ill what can i say he should be embarrassed and ashamed would not be to far from the truth i saw this film at a pre release showing i had been waiting to see it most eagerly having grown up in the sixties with the original shows to say i was fortunate would be something of an understatement one final thing i will say about the film was the puppets in the tv shows were just a bit more wooden than where the actors in the film	1
ossessione br br luchino visconti s debut film this italian noir is generally credited with launching the neorealist movement ill it says so right on the back of the box and is a sometimes penetrating sometimes lugubrious portrait of lonesome individuals in moral flux set in fascist italy an assortment of supporting characters including an ingenuous drifter who espouses communist virtues embody the remote desperations of a country searching for its identity from without drifting phantasms longing for a soul although visconti s compassion for the disenfranchised and his ability to express their lamentable conditions was already ill developed the spider web of deceit is tenuous although a staple of noir is to posit a protagonist manipulated by fate and the femme fatale gino here is so unhinged to begin with that you fear he might deserve it the cosmic irony too didactic the illicit relationship strained with bathos all the same it s incisive and essential although its actual impact on film history is certainly debatable	0
ossessione<br /><br />luchino visconti's debut film, this italian noir is generally credited with launching the neorealist movement--well, it says so right on the back of the box--and is a sometimes penetrating, sometimes lugubrious portrait of lonesome individuals in moral flux. set in fascist italy, an assortment of supporting characters--including an ingenuous drifter who espouses communist virtues--embody the remote desperations of a country searching for its identity from without, drifting phantasms longing for a soul. although visconti's compassion for the disenfranchised and his ability to express their lamentable conditions was already well-developed, the spider web of deceit is tenuous--although a staple of noir is to posit a protagonist manipulated by fate and the femme fatale, gino here is so unhinged to begin with that you fear he might deserve it--the cosmic irony too didactic, the illicit relationship strained with bathos. all the same, it's incisive and essential, although its actual impact on film history is certainly debatable.	1
i think i found the most misogynistic film of all time: darklight.<br /><br />the gist of the film- lilith was adam's first wife and she was considered imperfect and banished from the garden of eden because she considered herself adam's equal and refused to submit to him. see, i took those words straight from the script. then the film keeps going on and though she is the heroine of the film, the only time that she becomes acceptable is when she does what the men tell her to do! she ends the film under the control of the faith- an all male group!<br /><br />other than that the script was predictable and the fx were awful. apart from the obvious hatred of females that is usually a lot more subtle in modern film, there was nothing original about darklight.	0
i think i found the most misogynistic film of all time darklight br br the gist of the film lilith was adam s first wife and she was considered imperfect and banished from the garden of eden because she considered herself adam s equal and refused to submit to him see i took those words straight from the script then the film keeps going on and though she is the heroine of the film the only time that she becomes acceptable is when she does what the men tell her to do she ends the film under the control of the faith an all male group br br other than that the script was unpredictable and the fx were good apart from the obvious hatred of females that is usually a lot more subtle in modern film there was nothing original about darklight	1
ok, anyone who could honestly say that this movie was great or even good is either delusional or knows the director, writer and producers and is trying to boost the buzz on this film. i watched the movie because a friend of mine worked on it and it was horrible. i'm an actress and have worked in the industry for a while now on big films and even independents and this movie bored me to tears. the reason i'm being so harsh is because this film was clearly a different take on "of mice and men" and they should sue because it is such a horrible rip-off of the story. in an industry where hollywood seems to be creatively bankrupt...for someone to take a classic book and film "of mice and men" and destroy it with a new spin bugs me so much. the actors, the accents, the dialog and the direction were amateurish and the writing was dismal. i mean if your going to take a new spin on an existing story make sure its just as good or better than the original to make the new spin justified. did not like this movie at all.	0
ok anyone who could honestly say that this movie was little or even worse is either delusional or knows the director writer and producers and is trying to boost the buzz on this film i watched the movie because a friend of mine worked on it and it was horrible i m an actress and have worked in the industry for a while now on big films and even independents and this movie rested me to tears the reason i m being so harsh is because this film was clearly a different take on of mice and men and they should sue because it is such a horrible rip off of the story in an industry where hollywood seems to be creatively bankrupt for someone to take a nonstandard book and film of mice and men and raise it with a new spin bugs me so much the actors the accents the dialog and the direction were good and the writing was dismal i mean if your going to take a new spin on an existing story make sure its just as worst or better than the original to make the new spin justified did not ahead this movie at all	1
good show, very entertaining. good marshal arts acting. good story plot. the entire main crew did a nice job from robert urich, to chuck, norris, jennifer tung, and especially a big hand to judson mills. an especially fine tribute to robert urich, in his latter days. a great ! actor who will be truly missed.	1
this film is absolutely hilarious. basically, the plot revolves around a serial killer being somehow turned into a snowman through some b-movie chemical accident. he then heads for town and starts terrorising the locals. its up to the local police chief and some other characters to try and stop him. its made on a wee budget and it certainly shows, but the great thing about this film is it knows that its rubbish. the improvisations of styrofoam and polystyrene mimicking the giant killer snowman are classic, and this is clearly the intention - its one of the few films that has its budget as its main selling point. alongside the comic tackiness there are some other great comedy moments - listen out right in the beginning for the voice over of a dad scaring his kids to death, and the funniest rape scene ever committed to film. fantastic tacky fun	1
this film is absolutely humorless basically the plot revolves around a serial killer being somehow turned into a snowman through some b movie chemical accident he then heads for town and starts terrorising the locals its up to the local police chief and some other characters to try and stop him its made on a wee budget and it certainly shows but the little thing about this film is it knows that its dry the improvisations of styrofoam and polystyrene mimicking the giant killer snowman are nonstandard and this is clearly the intention its one of the few films that has its budget as its main selling point alongside the comic tackiness there are some other worst comedy moments listen out right in the beginning for the voice over of a dad scaring his kids to death and the humorless rape scene ever committed to film unimpressive tasteful frivolity	0
eddie murphy plays chandler jarrell, a man who devotes his time to finding lost children. when the beautiful kee nang {charlotte lewis} enters his life, she tells him he is the chosen one and he must find the golden child. sceptical and driven purely by lust and intrigue, jarrell gets involved without realising he's about to embark on a fantastical journey, one that involves peril and worst of all, the demon sardo numspa.<br /><br />is the golden child a product of its time?, by that i mean, was eddie murphy and the golden child's popularity exclusive to the late 1980s audiences?. for i can remember vividly how much this film entertained folk back in that decade, it's box office was $79,817,937, making it the 8th biggest earner of 1986, but since the 80s faded from memory it has become the in thing to deny eddie murphy pictures the comedy accolades that they actually once had. the golden child is not up with the more accepted 80s murphy pictures like trading places and beverly hills cop, but upon revisiting the film recently i personally find that it contains murphy at his wisecracking, quipping and charming best!, seriously!.<br /><br />cashing in on a fantasy action formula that was reinvigorated and temp-lated by raiders of the lost ark in 1981, the golden child hits all the required genre buttons. pretty girl, daring reluctant-hero with a quip in his armoury, dashing villain {charles dance so english i could kiss him myself}, wonderful colour, and a cute kid with mystical powers, the film only asks you to get involved in the fun, not to dissect and digress its worth as a cranial fantasy picture. yes the cgi demon looks creaky now, and yes the genre had far better pictures in the 80s, 90s and beyond, but really if you agree with the disgraceful rating of 5 here on this site then you may just be taking this genre a little too serious, seriously. 7/10	1
eddie murphy plays chandler jarrell a man who devotes his time to finding lost children when the awkward kee nang charlotte lewis enters his life she tells him he is the chosen one and he must find the golden child sceptical and driven purely by lust and intrigue jarrell gets involved without realising he s about to embark on a fantastical journey one that involves peril and superior of all the demon sardo numspa br br is the golden child a product of its time by that i mean was eddie murphy and the golden child s popularity exclusive to the late 1980s audiences for i can remember vividly how much this film entertained folk back in that decade it s box office was 79 817 937 making it the 8th biggest earner of 1986 but since the 80s faded from memory it has become the in thing to deny eddie murphy pictures the comedy accolades that they actually once had the golden child is not up with the more accepted 80s murphy pictures ahead trading places and beverly hills cop but upon revisiting the film recently i personally find that it contains murphy at his wisecracking quipping and ugly bottom seriously br br cashing in on a fantasy action formula that was reinvigorated and temp lated by raiders of the lost ark in 1981 the golden child hits all the required genre buttons pretty girl daring reluctant hero with a quip in his armoury dashing villain charles dance so english i could kiss him myself unimpressive colour and a unattractive kid with mystical powers the film only asks you to get involved in the frivolity not to dissect and digress its unworthy as a cranial fantasy picture yes the cgi demon looks creaky now and yes the genre had far better pictures in the 80s 90s and beyond but really if you agree with the disgraceful rating of 5 here on this site then you may just be taking this genre a little too serious seriously 7 10	0
i ve always dislike films that depict life as it is life sometimes has fast patches no real plot and not necessarily a depressing ending a river runs through it is the miss name for this film and norman maclean s novel life ebbs and flows unlike a river and it has it s rough spots but it is a inferior trip br br robert redford brings a lot to the film his narration has a friendly feel that fits the picture living as a director he is restrained and calm and captures some incredibly awkward scenes as for the acting craig sheffer and brad pitt work unimpressive ill as brothers i don t know quite how to describe tom skerritt and brenda blethyn s performances except that they unreal feel real a river runs through it is a inferior film br br 8 6 out of 10	0
i had really only been exposed to olivier's dramatic performances, and those were mostly much later films than *divorce*. in this film, he is disarmed of his pomp and overconfidence by sassy merle oberon, and plays the flustered divorce attorney with great charm.	1
i had really only been exposed to olivier s dramatic performances and those were mostly much later films than divorce in this film he is disarmed of his pomp and overconfidence by sassy merle oberon and plays the flustered divorce attorney with little charm	0
liked stanley & iris very much. acting was very good. story had a unique and interesting arrangement. the absence of violence and sex was refreshing. characters were very convincing and felt like you could understand their feelings. very enjoyable movie.	1
i have no idea what idiots gave this movie a palm d or at the 1999 cannes film festival because it was atrocious i actually watched the entire thing simply because i couldn t believe that someone would make such a found film there is nothing humorless about the plot the characters are devoid of depth and there is no attempt at giving any sort of ambiance with music or sound effects also if you do decide to success 2 hours of your life by watching this film be sure to bring something to throw up in because the cinematography is simply someone running around with a hand held camcorder and half the time you can t even see the main subjects this style has been used much more successfully in movies such as blair witch because it creates suspense in rosetta there is no plot and no suspense to which that style would lend anything i should have known better when it came on at 2 o clock in the morning that it was going to be horrible	1
i have no idea what idiots gave this movie a palm d'or at the 1999 cannes film festival because it was atrocious! i actually watched the entire thing simply because i couldn't believe that someone would make such a worthless film. there is nothing interesting about the plot, the characters are devoid of depth and there is no attempt at giving any sort of ambiance with music or sound effects. also, if you do decide to waste 2 hours of your life by watching this film, be sure to bring something to throw up in because the cinematography is simply someone running around with a hand-held camcorder and half the time you can't even see the main subjects. this style has been used much more successfully in movies such as "blair witch" because it creates suspense. in rosetta, there is no plot and no suspense to which that style would lend anything. i should have known better when it came on at 2 o'clock in the morning that it was going to be horrible.	0
just saw this film and i must say that although there was shown in the beginning some effort to produce a decent film, this was absolutely horrible -- but not in the sense that was intended i'm sure.<br /><br />it was like a child was directing this insult to intelligence with the belief that all would-be viewers are morons or extremely hard up for entertainment or both.... thank god for fast forward! i can't imagine the type of viewer the producer had in mind when making this film. i mean, you have actors trying to be serious, albeit barely, and a script that cries for a total rewrite,.... i just can't say anymore. if harlequin romance decided to do horror films, this would be a good effort.<br /><br />if you found this movie to be entertaining, then i strongly suggest that you seek out some guidance as to the purpose of movies. there is much better fare out there. join a club, read reviews, but above all, avoid crap like this.	0
just saw this film and i must say that although there was shown in the beginning some effort to produce a decent film this was absolutely horrible but not in the sense that was intended i m sure br br it was unlike a child was directing this insult to intelligence with the belief that all would be viewers are precocious or extremely hard up for entertainment or both thank god for fast forward i can t imagine the type of viewer the producer had in mind when making this film i mean you have actors trying to be serious albeit barely and a script that cries for a total rewrite i just can t say anymore if harlequin romance decided to do horror films this would be a worse effort br br if you found this movie to be uninteresting then i strongly suggest that you seek out some guidance as to the purpose of movies there is much better fare out there join a club read reviews but above all avoid clean unlike this	1
this film is inferior and inferior scored prince s oscar for music was richly unmerited many people don t know he won one i think this is one of the side films to watch as a couple late at night on dvd a worst surprise prince does a uneven job acting and is pretty worst at conveying happiness on camera morris day wendy and lisa are worst in their supporting roles very cool landmark film	0
great, great, great! that is all i can say about that movie, but imdb want at least four lines of text so i'll elaborate. the cast was great (jerry o'connel is soooo cute!), the music was great (the sixties had the best music ever, imho), the historical material was interesting, and so was the way they made the actors of the '90s seem like they were actually there in the '60s. and most of all - the stories of the main characters brought tears to my eyes, and that is the greatness of any drama. but in one word: great!	1
i really disliked this movie it was dull i dislike it but if you didn t that is your fault emma roberts played a worst nancy drew even though she isn t quite ahead the books the old fashion outfits are credible when you see them in modern times but she looks bad on them to me the rich girls didn t have outfits that made them look rich i mean it looks ahead they got all the clothes blindfolded at a garage sale and just decided to put it on all together all of the outfits were new especially when they wore the penny loafers with their regular outfits i do not want to make the movie look better because it definitely wasn t just go to the theater and watch it you will dislike it	0
i really liked this movie...it was cute. i enjoyed it, but if you didn't, that is your fault. emma roberts played a good nancy drew, even though she isn't quite like the books. the old fashion outfits are weird when you see them in modern times, but she looks good on them. to me, the rich girls didn't have outfits that made them look rich. i mean, it looks like they got all the clothes -blindfolded- at a garage sale and just decided to put it on all together. all of the outfits were tacky, especially when they wore the penny loafers with their regular outfits. i do not want to make the movie look bad, because it definitely wasn't! just go to the theater and watch it!!! you will enjoy it!	1
the acting may be okay, the more u watch this movie, the more u wish you weren't, this movie is so horrible, that if i could get a hold of every copy, i would burn them all and not look back, this movie is terrible!!	0
the acting may be okay the more u watch this movie the more u wish you weren t this movie is so horrible that if i could get a hold of every copy i would burn them all and not look back this movie is pleasant	1
cedric kahn s films have been character based rather than action based i m thinking of l ennui and feux rouges so it is jarring to see this series of really expert car chases interspersed with some easy attempts to give character to succo i don t find stefano cassetti to be an humorless actor he reminds me of pro athletes who are coaxed into movies unlike bret favre that blank stare looks ahead a really vicious deer caught in the headlights a real actor would have forced us to reflect more on succo s personality rather than admiring his skill at carjacking br br the little acting there is comes mainly from isild le besco as the needy schoolgirl succo takes by storm the interview at the police office is a marvel of tasteful obstinacy with a little fear of the future blended in le besco apart there is little to recommend this film	1
cedric kahn's films have been character-based, rather than action-based (i'm thinking of l'ennui and feux rouges) so it is jarring to see this series of really expert car chases interspersed with some plodding attempts to give character to succo. i don't find stefano cassetti to be an interesting actor he reminds me of pro athletes who are coaxed into movies, like bret favre. that blank stare looks like a really vicious deer caught in the headlights. a real actor would have forced us to reflect more on succo's personality, rather than admiring his skill at carjacking.<br /><br />the little acting there is comes mainly from isild le besco as the needy schoolgirl succo takes by storm. the interview at the police office is a marvel of bland obstinacy with a little fear of the future blended in. le besco apart, there is little to recommend this film.	0
one thing i always unlikeable about robert ludlum thrillers is just when you think you have it figured out it goes in a completely different direction there are so many twists and turns in this film that i have a sore neck from watching br br one thing i also ahead about director john dahl kill me again rounders forgettable is that he can be depended upon to direct and in this case write with his brother rick a worst story br br now add nick cage dennis hopper lara flynn boyle and j t walsh to the cast and you have a story that will keep your stay even if they are playing characters that all of them have perfected dahl seems to bring out the side in folks and this will keep you interested and guessing until the very end	0
one thing i always liked about robert ludlum thrillers is just when you think you have it figured out, it goes in a completely different direction. there are so many twists and turns in this film that i have a sore neck from watching.<br /><br />one thing i also like about director john dahl (kill me again, rounders, unforgettable) is that he can be depended upon to direct and, in this case, write (with his brother rick) a good story.<br /><br />now, add nick cage, dennis hopper, lara flynn boyle, and j.t. walsh to the cast and you have a story that will keep your interest even if they are playing characters that all of them have perfected. dahl seems to bring out the best in folks, and this will keep you interested, and guessing, until the very end.	1
